QUANTIDADE_NF,PESO_TOTAL,QUDE_ITENS,VALOR_TOTAL,CIDADE,COD_ROTA,ROTA,DIA_SEMANA,MES,SEMANA
15,"1324,33043",108,"13350,01",SANTA HELENA,34,SANTA HELENA,QUINTA-FEIRA,6,2
5,"399,815",20,"3731,29",ITAIPULANDIA,34,SANTA HELENA,QUARTA-FEIRA,6,3
22,"1525,3777",152,"19669,65",SANTA HELENA,34,SANTA HELENA,QUARTA-FEIRA,6,3
8,"1060,6886",117,"12838,15",ITAIPULANDIA,34,SANTA HELENA,QUINTA-FEIRA,6,4
26,"3783,2614",183,"29449,86",SANTA HELENA,34,SANTA HELENA,QUINTA-FEIRA,6,4
5,"2261,9388",128,"31991,37",ITAIPULANDIA,34,SANTA HELENA,SEGUNDA-FEIRA,6,5
11,"2545,9656",195,"57258,47",SANTA HELENA,34,SANTA HELENA,SEGUNDA-FEIRA,6,5
3,"79,031",12,"1271,47",ITAIPULANDIA,34,SANTA HELENA,SEXTA-FEIRA,7,1
26,"1350,817",199,"18691,17",SANTA HELENA,34,SANTA HELENA,SEXTA-FEIRA,7,1
1,"92,32",6,"470,95",MISSAL,5,SAO MIGUEL,QUARTA-FEIRA,4,1
2,"1925,7744",12,"2510,17",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUARTA-FEIRA,4,1
10,"760,3505",64,"6604,27",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,TERÇA-FEIRA,4,1
7,"758,9678",85,"6922,28",MISSAL,5,SAO MIGUEL,QUINTA-FEIRA,4,2
9,"2045,3663",128,"12270,71",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUINTA-FEIRA,4,2
12,"1557,0253",131,"13433,19",MISSAL,5,SAO MIGUEL,QUINTA-FEIRA,4,3
19,"2549,2342",239,"41384,58",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUINTA-FEIRA,4,3
2,"71,3736",13,"920,66",MISSAL,5,SAO MIGUEL,TERÇA-FEIRA,4,4
4,"700,4562",22,"5394,74",MISSAL,5,SAO MIGUEL,SÁBADO,4,4
4,"107,822",38,"2204,87",MISSAL,5,SAO MIGUEL,QUINTA-FEIRA,4,4
10,"2255,7725",194,"19363,41",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,TERÇA-FEIRA,4,4
9,"1054,7074",104,"24471,8",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SÁBADO,4,4
7,"1207,293",52,"10181,98",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUINTA-FEIRA,4,4
17,"1352,6085",151,"30693,4",MISSAL,5,SAO MIGUEL,QUARTA-FEIRA,4,5
6,"381,8888",46,"7908,85",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUARTA-FEIRA,4,5
10,"918,797",184,"14072,37",MISSAL,5,SAO MIGUEL,TERÇA-FEIRA,5,1
1,"67,2223",19,"1292,67",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SEXTA-FEIRA,5,1
6,"859,1402",33,"7434,25",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,TERÇA-FEIRA,5,1
6,"242,1116",20,"2705,07",MISSAL,5,SAO MIGUEL,QUARTA-FEIRA,5,2
4,"180,0095",24,"2951,3",MISSAL,5,SAO MIGUEL,QUINTA-FEIRA,5,2
10,"1493,6791",167,"19949,41",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUINTA-FEIRA,5,2
11,"1002,2752",98,"10641,37",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUARTA-FEIRA,5,2
3,"875,3228",57,"17522,16",MISSAL,5,SAO MIGUEL,SEGUNDA-FEIRA,5,3
6,"240,9722",77,"3789,62",MISSAL,5,SAO MIGUEL,QUARTA-FEIRA,5,3
4,"617,7414",23,"4150,83",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUARTA-FEIRA,5,3
7,"1459,282",141,"26885,65",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SEGUNDA-FEIRA,5,3
5,"195,1407",30,2277,MISSAL,5,SAO MIGUEL,QUARTA-FEIRA,5,4
5,"1724,3",60,"7767,55",MISSAL,5,SAO MIGUEL,TERÇA-FEIRA,5,4
1,"46,9311",16,"764,89",Missal,5,SAO MIGUEL,TERÇA-FEIRA,5,4
6,"328,5187",100,"6362,17",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUINTA-FEIRA,5,4
20,"5898,5212",224,"49893,83",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUARTA-FEIRA,5,4
1,"146,539",8,"1780,17",São Miguel do Iguaçu,5,SAO MIGUEL,SEXTA-FEIRA,5,4
4,"589,2134",18,"2734,69",MISSAL,5,SAO MIGUEL,SÁBADO,5,5
6,"953,3522",102,"24512,37",MISSAL,5,SAO MIGUEL,SEXTA-FEIRA,5,5
3,"449,2504",17,"4157,69",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SÁBADO,5,5
6,"1136,3296",124,"27069,81",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SEXTA-FEIRA,5,5
5,"111,5202",13,"1366,85",MISSAL,5,SAO MIGUEL,SEXTA-FEIRA,6,1
5,"311,8094",63,"2951,55",MISSAL,5,SAO MIGUEL,TERÇA-FEIRA,6,1
11,"1282,6414",67,"9952,22",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,TERÇA-FEIRA,6,1
6,"993,197",30,"18142,78",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SEXTA-FEIRA,6,1
9,"4963,7873",43,"4307,16",MISSAL,5,SAO MIGUEL,QUARTA-FEIRA,6,2
1,"25,7046",23,"993,29",Missal,5,SAO MIGUEL,QUARTA-FEIRA,6,2
2,"70,4598",2,"732,57",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUINTA-FEIRA,6,2
19,"2627,5442",271,"38979,75",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUARTA-FEIRA,6,2
2,"212,047",10,"2353,28",São Miguel do Iguaçu,5,SAO MIGUEL,QUINTA-FEIRA,6,2
2,"137,8865",9,"1603,26",MISSAL,5,SAO MIGUEL,SEXTA-FEIRA,6,3
9,"256,6995",92,"4333,52",MISSAL,5,SAO MIGUEL,QUARTA-FEIRA,6,3
1,"43,6845",8,"644,86",Missal,5,SAO MIGUEL,QUARTA-FEIRA,6,3
1,"62,34",2,"641,79",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SEXTA-FEIRA,6,3
8,"2379,2158",47,"6900,88",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUARTA-FEIRA,6,3
15,"4553,724",200,"50452,29",MISSAL,5,SAO MIGUEL,SEXTA-FEIRA,6,4
3,"101,098",17,"2341,39",MISSAL,5,SAO MIGUEL,TERÇA-FEIRA,6,4
8,"1584,4623",167,"15721,65",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,TERÇA-FEIRA,6,4
9,"1561,2309",99,"24026,37",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SEXTA-FEIRA,6,4
5,"1753,6883",55,"17978,58",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUINTA-FEIRA,6,4
6,"1257,5048",114,"34715,69",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,SÁBADO,6,4
8,"257,8153",120,"5975,18",MISSAL,5,SAO MIGUEL,SEGUNDA-FEIRA,6,5
12,"558,8386",49,"5302,82",MISSAL,5,SAO MIGUEL,QUARTA-FEIRA,7,1
1,"18,327",3,"378,97",Missal,5,SAO MIGUEL,QUARTA-FEIRA,7,1
9,"1522,4896",53,"11773,03",SAO MIGUEL DO IGUACU,5,SAO MIGUEL,QUARTA-FEIRA,7,1
2,"312,4536",4,"5092,09",CHAPECO,204,SC REGIAO 5 (CHAPECO),QUARTA-FEIRA,5,2
1,"136,55",6,"8582,8",Concórdia,200,SC-REGIAO 1 (CONCORDIA),SÁBADO,5,5
1,"165,0668",10,"666,85",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,4,1
4,"1497,323",36,"22555,12",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,1
6,"1074,75",30,"15927,17",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,4,1
3,"360,9",13,"3132,54",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,4,1
1,"103,182",6,"317,7",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,4,1
3,"392,7414",19,"2381,02",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,4,1
1,"92,508",7,"1422,18",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,4,1
4,"273,0744",24,"2015,55",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,4,1
2,"194,64",9,"2576,2",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,4,1
2,"134,0614",27,"1175,45",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,1
2,"6826,494",19,"51774,19",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,2
1,"51,1212",7,"332,18",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,2
2,"7149,75",52,"60263,5",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,2
3,"99,764",11,"5984,34",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,2
1,"57,4652",3,"152,39",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,2
1,"226,694",14,"1669,94",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,2
1,"100,831",13,"1467,03",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,2
2,"122,012",9,"2145,55",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,2
3,"388,5832",18,"3159,31",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,3
1,"400,941",19,"2612,94",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,4,3
6,"1754,367",58,"19519,63",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,3
7,"5769,375",15,"30368,32",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,3
1,"204,948",3,"1052,3",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,3
3,"530,5462",26,"3224,46",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,3
2,"722,024",14,"3952,46",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,3
12,"1503,324",130,"18419,95",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,4,3
3,"228,1058",23,"2044,13",BELMONTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,4
2,"211,8988",15,"1726,45",DESCANSO,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,4
3,"8321,04",21,"58487,67",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,4
8,"1942,968",158,"19780,68",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,4,4
1,"1515,94",14,"10101,95",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,4
5,"735,7052",70,"6695,52",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,4,4
3,"344,068",26,"2163,86",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,4,4
1,"118,863",14,"1879,22",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,4,4
1,"67,6374",17,"980,35",PARAISO,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,4
2,"194,4304",20,1638,SANTA HELENA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,4
4,"684,0762",41,"6460,77",SAO JOAO DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,4
7,"1107,144",20,"5771,48",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,4,4
1,"44,664",7,"317,1",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,4,4
7,"2701,656",16,"20663,86",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,4,4
1,"82,1336",2,"372,21",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
2,"50,7576",7,"316,48",BELMONTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
1,"12819,31",25,"104391,97",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,5,1
14,"7400,0396",63,"56175,85",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,5,1
5,"2944,022",41,"27762,84",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
1,"1183,24",9,"8197,2",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),QUARTA-FEIRA,5,1
1,"137,184",21,"920,72",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,1
1,"12819,31",25,"104386,49",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,5,1
5,"6580,7256",15,"26756,41",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
1,"139,8144",6,"410,89",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
1,"84,1188",4,"240,57",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
2,"204,2034",7,"1539,38",SAO JOAO DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
3,"361,1122",12,"3267,41",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
11,"2841,2718",73,"12107,49",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,1
4,"492,9186",57,"4084,96",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,2
1,"290,3432",5,"1646,12",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,2
6,"3414,548",96,"65947,31",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,2
1,"881,2152",4,"29938,04",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,2
1,"1396,824",12,"9791,1",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,2
1,"14,76",3,"89,82",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,2
5,"2802,102",12,"6926,7",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,2
2,"544,2944",17,"2558,29",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,2
4,"710,8416",57,"4818,35",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,2
2,"203,418",5,"2089,22",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,2
6,"1539,498",8,"5794,43",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,2
12,"866,3116",99,"14609,31",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,2
3,"102,6172",18,"729,06",DESCANSO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,3
5,"3584,1196",46,"27475,91",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,3
3,"3618,752",12,"24974,29",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SÁBADO,5,3
1,"517,68",30,"4642,74",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,3
4,"398,556",15,"8760,47",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),SÁBADO,5,3
1,"125,712",4,492,GUARACIABA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,3
2,"226,7006",12,"961,58",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,3
2,"318,5156",4,"825,46",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),SÁBADO,5,3
3,"301,2508",14,"1271,12",SAO JOAO DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,3
2,"1355,937",11,"3773,85",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,3
1,"16,992",6,"1132,75",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),SÁBADO,5,3
5,"212,3714",54,"9838,09",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),SÁBADO,5,3
3,"39,76",3,"2297,14",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,5,3
1,"9936,9",13,"68638,32",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,4
1,"144,7742",5,"579,26",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,5
7,"859,66",30,"6364,89",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,5
1,"15992,432",47,"122668,98",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),SÁBADO,5,5
3,"1225,5648",46,"9073,26",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,5
3,"3232,998",8,"12811,26",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,5
1,"127,7976",3,"299,05",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,5
3,"403,5924",6,"927,4",SAO JOAO DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,5
4,"327,5382",14,"1746,63",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,5
7,"1834,655",66,"9121,99",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,5,5
1,"40,804",4,"1270,52",DESCANSO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,1
8,"4199,183",50,32484,DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,1
6,"370,979",17,"28853,79",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,1
3,"195,1676",23,"2056,39",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,1
1,24,1,"2200,8",IPORA DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,1
2,"96,988",13,"2278,74",SAO JOAO DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,1
4,"250,368",11,"8958,89",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,1
3,"100,8",3,"9243,36",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,1
1,"56,309",13,"1066,34",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
1,"3299,46",9,"22724,23",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SEGUNDA-FEIRA,6,2
8,"808,187",28,"16723,55",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
2,"306,548",26,"2982,72",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
2,"138,94",11,"1575,42",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
1,"9,6",1,"875,88",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
3,"710,2838",45,"4790,7",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
1,"125,814",10,"1345,8",PARAISO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
1,"75,06",1,1440,SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
11,"1606,9866",73,"9524,15",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,2
1,"181,8896",14,"810,12",BELMONTE,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
8,"1967,5882",79,"23205,94",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
1,"420,84",6,"2897,7",Dionísio Cerqueira,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
6,"1809,1428",16,"30197,27",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
1,"25,632",1,"425,06",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
1,"236,3848",16,"1095,3",SANTA HELENA,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
1,"215,022",7,"855,46",SAO JOAO DO OESTE,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
4,"974,304",19,"5727,06",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
3,"171,3884",29,"4145,07",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),TERÇA-FEIRA,6,3
1,"207,7968",2,441,ANCHIETA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,6,4
2,"115,1578",9,"1491,52",ANCHIETA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,4
8,"2291,5546",55,"77382,18",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,4
4,"3948,438",11,"25871,66",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,6,4
1,"824,715",3,"2115,23",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,6,4
1,"51,2802",6,"876,79",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,6,4
1,"104,3036",8,"1020,67",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,4
1,"319,286",5,"1150,34",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,6,4
1,"330,11",3,"1648,46",SAO JOAO DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,6,4
1,126,1,"539,18",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,4
1,"90,8588",5,"338,02",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,6,4
3,"176,6988",43,"3343,49",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,6,4
4,"2490,825",14,"6419,59",SAO MIGUEL DO OESTE,201,SC-REGIAO 2 (DIONISIO),SEXTA-FEIRA,6,4
1,"48,8005",11,"450,6",DESCANSO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,7,1
9,"1630,586",95,"25487,52",DIONISIO CERQUEIRA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,7,1
4,"5956,008",17,"53301,06",GUARACIABA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,7,1
1,"38,17",4,"336,95",GUARUJA DO SUL,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,7,1
1,"191,244",15,"1737,8",PALMA SOLA,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,7,1
2,"100,77",12,"1152,6",SAO JOAO DO OESTE,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,7,1
1,"187,024",9,"1732,43",SAO JOSE DO CEDRO,201,SC-REGIAO 2 (DIONISIO),QUINTA-FEIRA,7,1
2,"626,792",64,"10970,02",ABELARDO LUZ,203,SC-REGIAO 4 (ABELARDO LUZ),SEGUNDA-FEIRA,4,4
2,"388,2832",50,"6622,84",SAO LOURENCO DO OESTE,203,SC-REGIAO 4 (ABELARDO LUZ),SEGUNDA-FEIRA,4,4
4,"475,3606",73,"10835,94",ABELARDO LUZ,203,SC-REGIAO 4 (ABELARDO LUZ),SEXTA-FEIRA,5,3
4,"179,7984",45,"5796,93",SAO LOURENCO DO OESTE,203,SC-REGIAO 4 (ABELARDO LUZ),SEXTA-FEIRA,5,3
1,"25,536",5,"628,14",ABELARDO LUZ,203,SC-REGIAO 4 (ABELARDO LUZ),SÁBADO,5,5
1,"36,45",5,"485,21",SAO LOURENCO DO OESTE,203,SC-REGIAO 4 (ABELARDO LUZ),SÁBADO,5,5
2,"243,759",35,"6360,18",ABELARDO LUZ,203,SC-REGIAO 4 (ABELARDO LUZ),SEXTA-FEIRA,6,3
3,"198,8216",28,"5196,97",SAO LOURENCO DO OESTE,203,SC-REGIAO 4 (ABELARDO LUZ),SEXTA-FEIRA,6,3
1,24,1,"670,98",DOURADINA,14,TERRA RICA,TERÇA-FEIRA,4,0
1,"20,508",6,"532,97",Douradina,14,TERRA RICA,TERÇA-FEIRA,4,0
1,"22,68",11,"220,64",ICARAIMA,14,TERRA RICA,TERÇA-FEIRA,4,0
2,"76,572",8,"3349,41",SANTA ISABEL DO IVAI,14,TERRA RICA,TERÇA-FEIRA,4,0
9,"1037,5128",24,"3676,2",ALTO PARAISO,14,TERRA RICA,SÁBADO,4,1
2,"98,25",2,"779,43",DOURADINA,14,TERRA RICA,SÁBADO,4,1
8,"395,9422",51,"4916,19",ICARAIMA,14,TERRA RICA,SÁBADO,4,1
5,"520,7644",14,"3623,04",IVATE,14,TERRA RICA,SÁBADO,4,1
1,"19,308",2,"242,44",NOVA ALIANCA DO IVAI,14,TERRA RICA,SÁBADO,4,1
10,"370,3814",42,"3222,06",PARANAVAI,14,TERRA RICA,SÁBADO,4,1
1,"71,592",7,"293,89",Paranavaí,14,TERRA RICA,SÁBADO,4,1
1,"58,248",1,"133,39",Tamboara,14,TERRA RICA,SÁBADO,4,1
1,"15,68",3,"278,93",TERRA RICA,14,TERRA RICA,SÁBADO,4,1
3,"110,94",5,"1848,21",ALTO PARAISO,14,TERRA RICA,SÁBADO,4,2
3,"274,632",3,"1747,19",DOURADINA,14,TERRA RICA,SÁBADO,4,2
